期间,营收(亿元),营业成本(亿元),营业利润(亿元),归母净利润(亿元),总资产(亿元),总负债(亿元),归母权益(亿元),货币资金(亿元),有息负债(亿元),经营现金流(亿元),资本开支(亿元),自由现金流(亿元),毛利率(%),营业利润率(%),净利率(%),ROE(%),ROA(%),ROIC(%),杜邦ROE(%),资产周转率,权益乘数,资产负债率(%),流动比率,速动比率,债务/EBITDA,利息保障倍数,经营现金流/净利润,FCF利润率(%),资本开支/营收(%),资本开支/折旧摊销,营收同比(%),归母净利润同比(%),经营现金流同比(%),每股收益,每股净资产,每股经营现金流,每股自由现金流,股息率(%),估算总股本(亿股)
2016三季报,372.5077484851,139.8738048183,179.6128476671,163.3611844998,3023.0661414797996,,1239.4370658178,42.3290338364,731.8621786453,277.2295724084,19.5490833542,257.6804890542,62.450766356637324,48.2172111580343,43.85443931412189,13.077,5.3841,9.4119,13.70627342015513,0.12270188469372584,2.547150432258916,,0.1607,0.1531,,,1.6970345388793346,69.17453129555692,5.247966903695682,,85.61727150810512,112.6963703385477,99.04116376660788,0.7367,5.6338,1.2601,1.1666417402287415,,220.87370969915497
2016年报,489.39388714620003,192.37995018650003,222.9716965295,209.37775708979999,2988.9493193840003,,1281.9918496818,33.7907490902,708.0771209259,389.898311943,22.535193056700003,367.3631188863001,60.69016078064967,45.5607849598845,42.78307567565737,16.2101,6.9398,12.1548,16.607865151599054,0.1628052656657288,2.384368412651669,,0.1461,0.139,1.6086571982489557,,1.8621763713696513,75.06491775541019,4.604714862318643,0.18292349238331215,31.37817646383143,28.16860855343293,40.64095275110924,0.9446,5.8272,1.7723,1.8927,5.7267,220.82946725485706
2017一季报,78.5491602723,42.2300725115,26.9397584912,27.0911568069,3004.8179556390996,,1312.0825679676,36.723005527800005,759.3435289683999,57.3560290382,7.1589795314,50.19704950679999,46.23739787274054,34.29668553783405,34.48942892958408,2.0639,0.904,1.7758,2.088695422350176,0.026210280335583185,2.3105610364309848,,0.1743,0.1675,,,2.1171494981562273,63.90526561046096,9.114011539502838,,-83.94970547541097,-87.06111041428298,-85.28949028982076,0.1231,5.964,0.2607,0.22812961668095574,,220.0374078434615
2017半年报,192.9032437991,86.4224204086,97.2155970522,81.0493001604,3015.0949415309,,1207.7800928926,53.843055617,697.2005065052,137.20314383209998,12.465546464400001,124.73759736769999,55.19908390000686,50.39604059403254,42.01551957561127,6.7105,2.6998,4.9019,6.4328347270110635,0.06408838370062964,2.3889845231148414,,0.1677,0.1626,3.7069373363099283,,1.6928356390563417,64.66329695192091,6.462071979143234,0.20274842380064526,145.58282116623272,199.17253345105252,139.2131152258128,0.3684,5.4899,0.6237,1.5274,,220.00195521723296
2017三季报,372.3222076651,143.8331062008,212.8977055336,177.5769176968,3058.8754773159003,,1303.5486235754,61.7331443258,834.7359672157,276.6483347886,19.0395802144,257.6087545742,61.36864703752069,57.181038667749654,47.69442005901743,13.621,5.8724,9.5924,14.142068820568337,0.12259598976966662,2.4186281863528385,,0.212,0.2058,,,1.557907065719867,69.18973654290222,5.113737462452389,,93.00982209135724,119.09741027420071,101.63410769008595,0.8071,5.9252,1.2575,1.170897621977918,,220.00963170378554
2017年报,501.4550376962,194.53733721490002,270.7690721277,222.7461314166,2993.9822011541996,,1351.01452567,52.0145344662,806.5610757475,396.93165066489996,25.562869400100002,371.36878126479996,61.20542768726597,53.99668001575485,44.41996084832392,16.4772,7.4461,12.2218,16.782130911439726,0.16569199684964214,2.2801709125626632,,0.1706,0.1663,1.7913464494399618,,1.7819912208599593,74.0582411876753,5.097739074981022,0.20785586500981246,34.68308561042206,25.436421752135164,43.47877819984498,1.0119,6.141,1.8042,1.7621,4.3618,220.0628665722724
2018一季报,81.4947139412,42.393784214499995,33.8288292492,28.3280825473,2973.8284493674,,1377.986626441,43.5519669784,813.9852935156,60.422925352700005,4.7884184993,55.634506853400005,47.97971283746339,41.510458302373024,34.76063805529676,2.0553,0.9494,1.7294,2.0760769943528246,0.027311427494462207,2.186811334214806,,0.143,0.1387,,,2.1329691217826183,68.26762640524313,5.875741220166667,,-83.74835073636801,-87.28234588536209,-84.77749878310647,0.1287,6.2636,0.2746,0.2528217419738872,,220.05428179964932
2018半年报,192.09761277130002,83.0956558513,102.15982949389999,85.2623209451,2996.1385886232,,1280.7491748339,56.7913902587,832.5626696225,130.8621185529,17.0502633543,113.8118551986,56.74300442753094,53.181207210276696,44.38489355232553,6.6542,2.8468,4.7778,6.413749038487807,0.06435466445588855,2.245415672790023,,0.1709,0.1671,4.343194338147823,,1.5348176908902291,59.24688680754072,8.87583302484817,0.2785121987622846,135.71788092894238,200.98161710287204,116.57693299196153,0.3874,5.8216,0.5948,1.6341,,220.04405387665435
2018三季报,390.6558732971,145.9476527026,217.4771143362,179.2886018679,3004.7025845622998,,1374.744194956,70.2479879876,758.9509455953,280.902928547,22.145826925700003,258.7571016213,62.640353651715216,55.66974137639682,45.89425479635582,13.0369,5.9776,9.3483,13.503223461791972,0.13020037092223966,2.2597839036066887,,0.2363,0.2319,,,1.5667640085339587,66.23658296428866,5.668883649128641,,103.36321084957554,110.2788193900364,114.65564798528547,0.8147,6.2488,1.2768,1.1759860123786652,,220.03416613596653
2018年报,512.1396574652,190.0515555367,273.9207012891,226.43551271240003,2954.9698864553,,1422.0340915012,53.3688104054,729.6589478706,397.36666414809997,31.1888861875,366.1777779606,62.89067781289441,53.485547798593004,44.213625992786234,15.9004,7.6126,11.9337,16.192596589358946,0.17186839040426438,2.130906300251271,,0.1669,0.1631,1.6187117792939574,,1.754877843091701,71.49959442175826,6.0899181957256046,0.25516233477105105,31.097390944820024,26.296658211009927,41.460491780388665,1.0278,6.4638,1.8062,1.5644,4.2821,220.15528762629663
2019一季报,86.0756056357,41.7745613959,34.450918861999995,29.1709414902,2958.9956131514,,1452.9515904267998,51.275617538199995,791.3028955097,52.1731269877,9.0180004143,43.155126573400004,51.46759515965121,40.02402144901252,33.889905594926546,2.007,0.9865,1.7428,2.029292992557627,0.02910926877792044,2.0570417226011104,,0.1629,0.1591,,,1.7885307886009647,50.1363031426657,10.476836436640498,,-83.19294270986057,-87.11732928250943,-86.87028085268499,0.1325,6.6043,0.2372,0.19608885344806887,,220.07944773275437
2019半年报,203.6275573425,87.5681114972,103.8005238948,85.7524876678,2983.1744049207,,1362.4823371227,73.1907767203,842.425556327,138.2800652128,13.1874481764,125.09261703640001,56.99594267100543,50.975676008433524,42.11241778221843,6.2918,2.8882,4.7115,6.091600078318111,0.06853642919108724,2.110569869861606,,0.1784,0.1752,4.452543515603257,,1.6125487315130578,61.43206679339338,6.47625908227088,0.21718701989068362,136.568253965378,193.96544399024148,165.04078478064005,0.3897,6.1931,0.6285,1.6632,,220.02374760225993
2019三季报,380.84126839730004,134.81605671879998,218.8556625048,178.43227547619998,2945.7281674064,,1451.7708020364998,64.28766160100001,886.4577093633001,262.2459800386,17.614375274,244.63160476459998,64.600460111335,57.46637265068818,46.85213769692008,12.2834,6.0478,9.0187,12.680613054553389,0.1284693967395789,2.106741035420306,,0.2211,0.2165,,,1.4697227804707307,64.23453156589012,4.625122521024793,,87.02835380808891,108.07824977327299,89.64843532220506,0.8106,6.599,1.192,1.1116528220604462,,220.06115570432846
2019年报,498.74086874949995,186.9729412393,269.32726653009996,215.67447100189997,2964.8288104089,,1495.1017462404998,73.23452880020001,897.0279249220999,364.6441957028,27.168326993,337.4758687098,62.511004620876584,54.001443115216944,43.243793423760046,14.4094,7.2865,10.8434,14.63751604242282,0.1687627310324476,2.0057049909644484,,0.1972,0.1932,2.0472630484561227,,1.6907156141794253,67.66557341810748,5.447383339793174,0.2252848249272118,30.957674531533463,20.871894070906194,39.04662929404217,0.9792,6.7959,1.6575,1.7308,3.6997,220.12817135722534
2020一季报,83.84404815010001,40.2777943865,28.716089982600003,22.9400981976,2966.4794383766,,1516.8387835375,75.2326294713,875.9642939086999,55.8584688737,8.6583624134,47.2001064603,51.96105713503535,34.24940781865833,27.36043726864426,1.5101,0.7735,1.3359,1.523276968505805,0.028271688009898314,1.9692647282191449,,0.2367,0.2321,,,2.434970783147908,56.29511873735035,10.326746625949589,,-83.18885549517461,-89.3635542069335,-84.68137720770773,0.1041,6.8947,0.2539,0.21436729706622137,,220.1833353607064
2020半年报,199.1254731205,87.4864209266,97.46736925319999,79.52581550880001,3327.1900078399,,1417.8400752599,79.37500349279999,1165.2913950562,120.6639646423,16.253029941199998,104.4109347011,56.06467642959073,48.94771508927841,39.93754001562385,5.5736,2.5278,3.9379,5.419728654152559,0.0632780208182704,2.144585404072314,,0.1822,0.1784,6.586956938215515,,1.5172930182520141,52.43474532156724,8.16220531029927,0.2857708851417051,137.49506078716513,246.6672846113623,116.01731496638381,0.3592,6.4447,0.5485,3.1348,,220.69898958489662
2020三季报,428.5984455021,154.6650054671,252.59774142970002,203.51242282630002,3449.7159490356,,1654.8988461438,82.6557445161,1024.7876859321,276.1964038488,22.3704570106,253.8259468382,63.91377358219042,58.935757719275806,47.48323867294635,12.2369,6.3453,8.7931,13.24632049984453,0.12648794250044626,2.2054935776254134,,0.2981,0.2941,,,1.357147637540223,59.22232091645706,5.219444271290618,,115.24039028534303,155.90736985750263,128.8971729609293,0.9205,7.2932,1.2172,1.1331544866783987,,223.99941916325707
2020年报,577.8336703983,211.49454266439997,328.9585333757,265.0626179882,3308.2709655903004,,1721.181469916,92.3121379179,760.3182720897,410.36864400400003,36.2786282244,374.0900157796,63.398716014832246,56.929623562598785,45.871784834811145,15.279,8.4508,11.7432,15.702388164601059,0.17100763221299814,2.0017257535250526,,0.187,0.1834,1.5466139602476874,,1.548195091102091,64.74008610847135,6.2783859928745915,0.3117282646180787,34.81935748072349,30.24394988134642,48.57856159077683,1.1853,7.5683,1.8045,2.6663,3.6534,225.52237318456184
2021一季报,88.7039719798,50.3491549441,36.6156094867,29.1909345825,3272.8082300086,,1751.0990641241,56.2332517284,686.5544074539,33.042102795,4.8126894288,28.2294133662,43.23912016525517,41.27843282490016,32.90826096169343,1.6386,0.8871,1.4186,1.6813695953613226,0.026957272308505517,1.8953189787178923,,0.1304,0.1267,,,1.1319302813555268,31.824294601631266,5.425562487659475,,-84.64887449036044,-88.98715526012064,-91.94819017539801,0.1262,7.6999,0.1453,0.1230776262188495,,229.36267324496566
2021半年报,199.01493441990002,102.4094830808,102.4637132065,86.7968885734,3320.839728665,,1649.1349386194,77.7416113177,723.9441428337,95.437441154,9.796691126499999,85.6407500275,48.54181000068716,51.48543927377462,43.613253862781946,5.2039,2.6187,3.9008,5.105347955662309,0.060365653631266815,1.939174760723372,,0.1825,0.1787,3.943673327098677,,1.0995491050729669,43.03232331640361,4.9225909377383905,0.16673383660105706,124.35853770473825,197.3419310303098,188.8358581356444,0.3774,7.2515,0.4197,0.8067,,228.70314595748016
2021三季报,404.4821953821,162.4987799143,241.2648173305,197.25986840939999,3353.2215379087,,1757.413348735,88.3462696378,797.9545852392,216.0619128858,18.9480965992,197.11381628660004,59.82548013991242,59.647821359005846,48.76849232462645,11.1341,5.9224,8.133,11.58121663160667,0.12121021345965297,1.95918586897734,,0.3045,0.2986,,,1.0953161158831233,48.73238390639014,4.684531684095615,,103.24213183352673,127.26605947699001,126.39114195984958,0.8604,7.7277,0.9501,0.8632418935199345,,228.3413464595114
2021年报,556.4625399183,211.13077634360002,328.7617403158,264.8544386149,3285.632816392,,1810.6381948627,99.2998006169,827.3408331725,357.32461733260004,34.7387743153,322.5858430173,62.05840264205417,59.080659834545,47.596094905828885,14.5104,8.0333,10.6482,14.845886354424396,0.16763812254980992,1.8606385791183613,,0.3356,0.3268,1.7026110740679696,,1.3491358468496433,57.970810230040314,6.242787577471137,0.3021409129051511,37.57405054445711,34.26676229207044,65.38065990439728,1.1553,7.9617,1.5712,0.3394,3.5916,228.33509850013482
2022一季报,123.01661386159999,64.6238851999,40.9967517256,31.6631978022,3256.6723263613,,1844.2699839967001,78.4497108154,818.8869190276001,42.4919211716,32.0194518296,10.472469341999998,47.46735162731338,33.32619102304624,25.73896062349978,1.6847,0.968,1.6719,1.7326398504534384,0.03760650448958698,1.7900053360013495,,0.2906,0.2802,,,1.3419971487733815,8.513052841612161,26.028558927514883,,-77.89310060661741,-88.04505676106925,-88.10831409019653,0.1313,8.1096,0.1868,0.04469973256579526,,234.2848321650508
2022半年报,314.58172893560004,135.132975553,146.8159754449,117.7925682941,3352.6089014882,,1747.8925876363,103.3048036064,849.522564807,177.88141905580002,63.9020822755,113.97933678030003,57.0436032600406,46.67021697085135,37.44418618737201,6.587,3.5489,5.3805,6.5583094275463925,0.09519393050186709,1.839917068353873,,0.348,0.3407,3.139573713316799,,1.5101242941886832,36.23202694128286,20.313348296391936,0.7820490041744512,155.72296217608508,272.0172833772198,318.62409171249533,0.4705,7.6858,0.7822,0.9665,,238.88729089474677
2022三季报,530.6676984654,209.96096919529998,262.9263363423,216.84085342490002,3270.211973724,,1827.9999638316,65.9948876962,1023.4045186222,353.41133122120004,83.8427949408,269.5685362804,60.4345676583536,49.54632382989164,40.86189041691563,11.3071,6.6152,9.3495,12.127928918663233,0.1602542809066679,1.8520749099392089,,0.315,0.3046,,,1.6298189461959456,50.79799223882403,15.799490940047601,,68.6899300416892,84.08704094429797,98.67804804859222,0.8447,8.038,1.554,1.11362670365868,,242.06364250674537
2022年报,688.6312842425,295.2421948364,303.8802408568,251.0191514363,5784.5356941828,,2276.7271235316002,106.3804486492,2546.1929904141,434.7650213814,124.69721762969999,310.06780375169996,57.12622972667168,44.12814924478355,36.45189482095969,10.4211,5.535,8.0206,12.230735252001857,0.152103914874017,2.205931716089656,,0.2952,0.2891,4.519743440887226,,1.7319994067931839,45.02667985709901,18.107980349290685,0.7347347372572373,29.766949492856565,15.761927455813662,23.01954775447783,0.9697,10.0112,1.9117,3.2587,4.3718,243.14034758062198
2023一季报,153.9746657425,77.7657103175,44.2566391876,37.3736980639,5800.001492314301,,1847.7824390376002,106.8170958442,3006.8725501366,75.77578299689999,18.4221702595,57.3536127374,49.494476937165935,28.742805820804783,24.272628151959765,1.9553,0.6452,1.2004,1.8122735562586274,0.02658279105391839,2.808706589415923,,0.2084,0.2045,,,2.027516326250127,37.24873339443742,11.964416464659434,,-77.64047767422106,-85.11121647489747,-82.57086488785737,0.1527,7.8085,0.3202,0.2382834794739228,,240.69487680817855
2023半年报,309.7489501962,155.0890806375,107.9642516292,91.4306563753,5770.8947424281005,,1850.2378657166,131.4417615987,2885.8892583266,250.85920839009998,59.3008213575,191.5583870326,49.93071629806523,34.85540517919873,29.517664649835407,4.8005,1.5825,2.7463,4.944843394059038,0.05353931863396332,3.1289434024650373,,0.1795,0.1757,10.83865542099418,,2.743710023915672,61.84311098109091,19.144801401243782,0.6201535168858797,101.16877585187267,144.63904058671332,231.05459088474572,0.363,7.5618,1.0252,5.2132,,248.27864359730356
2023三季报,578.5513565442,243.61853612080003,255.4947776173,218.9946050999,5788.7209234074,,1972.000011301,77.6226704293,2693.6065489363,363.84305344989997,85.3417605873,278.5012928626,57.89163168227951,44.16112324814518,37.85223258450166,10.9147,3.7845,5.595,11.458973101421737,0.10009871837765529,3.024305665364603,,0.2127,0.2086,,,1.6614247336546195,48.137695938722274,14.7509395012161,,86.78073200175052,139.51988729139367,45.038747345524534,0.8797,8.0594,1.487,1.1283907979001415,,246.8128004773452
2023年报,781.4353573610001,329.5828391547,332.3135574656,279.67470767279997,5729.3886954308,,2014.5333846142998,78.236501595,2668.2872567906,647.4944828866,124.17112224110001,523.3233606455,57.82340329880383,42.52604573561431,35.789871169548135,13.524,4.858,7.2793,14.030972772452454,0.1356881264757092,2.8892545163775463,,0.123,0.1189,4.159123610953076,,2.3151699639715853,66.96950115142283,15.890133594727606,0.6457898807003809,35.06758709004949,27.708491971854365,77.95983096204912,1.1135,8.2333,2.6463,5.6055,3.5133,247.92419307521894
2024一季报,156.5675835843,81.22615907149999,48.6743146959,40.7878662996,5686.6768689109995,,2055.6721241302,80.62140600890001,2467.9914103848,121.14272426379999,17.4992671236,103.64345714019998,48.1207046746265,31.08837320063288,26.051284286212905,1.9304,0.7146,1.2397,2.004216554273274,0.027429342044660375,2.8047884903637734,,0.1091,0.1055,,,2.970067700378532,66.19726431710284,11.1768136947569,,-79.96410296648884,-85.41596176536672,-81.29053953884939,0.1622,8.4014,0.4951,0.41779200385271786,,248.07429578460025
2024半年报,348.37799052260004,165.9503595142,139.3116156308,115.90397991559999,5745.0210081612,,1938.0113127306,96.28261253870001,2489.4095426096,230.2141936446,35.6407076088,194.5734860358,52.364855407410005,39.98863861113022,33.26960458717069,5.8656,2.0202,3.1596,5.804364905131557,0.060949474744485456,2.862444672394462,,0.1407,0.1372,8.569150560774025,,1.986249254013878,55.851256775412615,10.230470517191845,0.36002201044902693,122.50965528571523,184.1628906602958,90.03550980353252,0.4646,7.9205,0.9409,1.5991,,247.07670997761338
2024三季报,663.3068074555,257.4180439677,337.4734395843,283.7753914934,5693.5004665926,,2104.4230837701,65.5894713269,2444.718841714,476.4832358518,67.339213539,409.14402231279996,61.191707807857874,50.87742742741871,42.78192056885198,13.3172,4.9685,6.8048,14.039826681617775,0.11597771773554798,2.82961214773342,,0.1229,0.1189,,,1.6790858197543248,61.68246996926059,10.152046199754652,,90.39859735699058,144.83662398827212,106.97387433347623,1.1454,8.6006,1.9474,1.6617161715396063,,246.21775326030655
2024年报,844.9187056652,345.2834618667,396.4536301609,329.3019939519,5663.932391702299,,2102.8841089597,65.6905442522,2501.8427084085997,596.4846828422,144.2007951274,452.2838877148,59.134120294465475,46.922103570754075,38.97439975513884,15.4531,5.7806,8.0947,15.65381270571028,0.14878691623488027,2.699454149181327,,0.1077,0.1037,3.586106586524373,,1.8113606774252526,53.529870351103106,17.066824791607786,0.729030095236422,27.379773005252027,16.043181975333056,25.184820359078476,1.3281,8.5943,2.4378,1.9789,3.1912,246.31664002464714
2025一季报,170.1528377859,80.0115224768,63.2292583907,52.9045454673,5640.7093768935,,2158.1494331346,61.5425706761,2040.627012165,118.472519531,45.982918114700006,72.4896014163,52.976674666174574,37.160272619290744,31.092367400812176,2.4006,0.936,1.4169,2.483179019581122,0.030103180847107096,2.653028110884,,0.0849,0.0816,,,2.239363716001061,42.60264028479634,27.024479117156663,,-79.86163205465553,-83.93433795149518,-80.1382126081615,0.2117,8.8202,0.4842,0.29313245821804096,,247.2929878081942
2025半年报,366.9761406672,161.0198206534,159.6501715075,132.8262366027,5677.0112212966005,,2065.2037665815,94.2473720528,2136.3776793014003,239.91186511610002,62.1155513429,177.79631377319998,56.12253691462078,43.50423741915203,36.194788130151565,6.3221,2.3424,3.3767,6.2900842208332834,0.0648498321695423,2.6797949550965554,,0.1612,0.1562,7.085354067114516,,1.8062084062029597,48.449011821299386,16.926318760115468,0.6371807935619047,115.67441686100995,151.06772098590122,102.50423141657224,0.5336,8.4404,0.9805,-0.0932,,246.80276221184997
2025三季报,657.4128568172,246.6797307791,342.1311681944,285.5547783695,5687.6900280571,,2211.0582466031,103.2894933416,2196.4199784436,428.95214451839996,83.5115923453,345.4405521731,62.477197057968134,52.0420561670781,43.436141445724914,12.7509,5.0311,6.6598,13.355345275339797,0.11569382113842833,2.6576250974131095,,0.2151,0.2085,,,1.5021711314644777,52.545451247411954,12.703066494563735,,79.14321503898223,114.983715320965,78.79571913244811,1.1522,9.0364,1.7531,1.4027532480384355,,246.2589572728866
